order_id,product_id,quantity,discount,sales,profit
IN-2011-86103,FUR-CH-10001559,4,0.0,1835.9999999999995,238.68
MX-2011-155299,FUR-CH-10000777,3,0.2,753.8879999999999,103.60800000000003
ES-2013-2386093,TEC-MA-10000559,6,0.0,1002.6000000000001,451.0799999999999
US-2011-144204,TEC-PH-10002904,3,0.4,764.9280000000001,-306.01200000000006
ES-2012-1481252,TEC-CO-10000967,4,0.0,1199.76,479.88
IT-2011-4812190,FUR-CH-10001429,3,0.1,1252.5839999999998,-41.79599999999999
CA-2011-131002,FUR-FU-10004665,6,0.0,821.8799999999999,213.68880000000001
IR-2014-2890,TEC-HEW-10001074,4,0.0,1285.4399999999998,449.88
MX-2012-124611,FUR-TA-10000486,6,0.0,2076.4800000000005,996.6
IN-2011-78312,FUR-CH-10000430,5,0.1,755.73,243.48
ES-2014-5625908,TEC-MA-10001009,3,0.0,927.72,259.74
US-2013-130855,TEC-MA-10002080,3,0.0,525.4799999999999,120.84
ES-2013-4653224,TEC-PH-10000160,4,0.15,2194.836,206.55600000000004
ES-2013-4495074,TEC-MA-10001881,5,0.0,861.6000000000001,198.15
IN-2013-33337,TEC-AC-10004487,9,0.1,1976.5620000000001,592.8119999999999
IN-2013-26148,TEC-MA-10001261,3,0.0,803.5200000000001,369.54
ID-2013-55401,TEC-PH-10002652,4,0.25,1954.44,-286.68000000000006
ID-2014-68099,FUR-CH-10001322,2,0.25,714.15,-28.590000000000003
IT-2014-4273010,OFF-AP-10000802,5,0.5,766.9499999999999,-352.79999999999995
ES-2014-2818758,TEC-MA-10001494,4,0.15,1062.534,-175.02600000000004
CA-2014-100111,FUR-CH-10001215,5,0.1,2254.41,375.735
MX-2014-131968,TEC-PH-10001284,3,0.0,1272.6,496.25999999999993
CA-2011-131387,TEC-PH-10001459,5,0.2,1679.96,125.99700000000007
ES-2013-1408046,TEC-AC-10001486,9,0.0,390.96,38.88
MX-2013-130582,FUR-BO-10004340,9,0.2,2115.2160000000003,-396.6840000000001
MX-2012-164693,FUR-BO-10001390,5,0.0,570.9,239.69999999999996
MX-2014-127264,TEC-CO-10003048,6,0.002,1523.4669599999997,241.14695999999998
MX-2011-150112,TEC-AC-10003955,6,0.0,976.0800000000002,448.9200000000001
ES-2014-3229402,FUR-BO-10000311,3,0.1,529.74,117.71999999999997
US-2012-115343,TEC-AC-10003832,3,0.2,617.9760000000001,-7.724700000000098
SF-2013-9730,TEC-MEM-10002005,4,0.0,976.08,292.79999999999995
ES-2014-3540279,TEC-CO-10002659,10,0.0,2970.8999999999996,237.59999999999997
MX-2011-147816,TEC-CO-10003048,3,0.002,761.7334799999999,120.57347999999999
MX-2013-157735,FUR-BO-10002383,4,0.0,522.48,172.4
ES-2011-2399281,TEC-PH-10002079,12,0.0,956.8799999999999,315.71999999999997
IR-2013-5890,TEC-SAM-10003493,14,0.0,1913.52,650.5799999999999
CA-2012-121720,FUR-CH-10003312,5,0.2,1123.92,-182.63700000000017
MX-2014-136154,TEC-AC-10001410,6,0.0,409.08,110.4
CA-2014-166093,OFF-AP-10001058,9,0.0,2518.29,654.7553999999999
IN-2013-82673,TEC-CO-10002678,4,0.0,1508.04,437.28
ES-2013-1838601,TEC-CO-10003307,7,0.0,1347.57,444.57000000000005
IN-2014-30005,TEC-MA-10004421,5,0.1,1411.02,580.02
US-2014-163300,OFF-BI-10004390,7,0.2,2357.4880000000003,884.058
MO-2014-6060,TEC-EPS-10004965,6,0.0,1849.3200000000002,203.40000000000003
ES-2011-5699335,TEC-PH-10003847,8,0.0,586.0799999999999,87.84
ES-2013-2548559,TEC-PH-10004505,2,0.0,1274.7,140.16
MX-2013-128440,TEC-CO-10000222,7,0.002,791.9329599999999,236.41296000000003
ES-2012-5870268,FUR-CH-10001726,6,0.1,508.67999999999995,214.74
IN-2014-85823,TEC-CO-10003019,4,0.0,1266.96,139.32
CA-2014-138380,OFF-ST-10003306,7,0.0,1000.0200000000001,290.0057999999999
ES-2013-4643172,TEC-MA-10003557,4,0.1,1123.9560000000001,124.83599999999996
ID-2011-56969,TEC-PH-10004281,9,0.0,1527.1200000000001,656.6400000000001
BU-2013-6440,FUR-SAF-10000085,2,0.0,782.28,391.14
PL-2013-7190,FUR-DAN-10002314,8,0.0,968.3999999999999,406.56000000000006
ID-2014-17475,OFF-AP-10002326,9,0.17,2096.4555,-429.3945
IN-2013-26659,FUR-BO-10004529,5,0.0,840.1500000000001,100.8
UP-2012-8420,FUR-HON-10001504,8,0.0,1025.52,389.52
MX-2013-103520,TEC-CO-10003158,5,0.002,1184.0272,472.1272
CA-2011-169019,OFF-BI-10004995,8,0.8,2177.5839999999994,-3701.8928000000014
ES-2013-5131191,OFF-ST-10000695,7,0.1,1327.347,221.06700000000006
ID-2013-84066,FUR-CH-10000005,2,0.4,563.9039999999999,-263.19599999999997
ES-2012-5120264,TEC-MA-10003927,4,0.0,1207.0800000000002,36.12
ES-2013-3502187,TEC-CO-10004042,3,0.0,1136.4300000000003,420.39
MO-2012-7840,TEC-MOT-10003366,4,0.0,698.64,209.52
CA-2011-126361,OFF-AP-10003590,3,0.0,1089.75,305.1300000000001
MX-2013-165071,OFF-AP-10001041,5,0.0,1888.7,887.6
IN-2014-77059,FUR-CH-10002250,8,0.25,2804.58,822.6600000000001
CA-2014-133256,TEC-PH-10002660,8,0.0,543.92,135.98000000000002
CA-2013-105256,TEC-PH-10001530,5,0.2,1363.96,85.2475
IN-2011-76163,TEC-AC-10000053,5,0.0,1282.8,628.5
ID-2014-56983,FUR-CH-10001322,4,0.0,1904.3999999999999,418.91999999999996
IN-2011-25259,TEC-AC-10000639,3,0.0,776.25,225.09
ES-2014-3604759,TEC-MA-10002629,6,0.15,1599.156,37.476
RS-2014-1940,OFF-TEN-10000025,6,0.0,1224.8999999999999,318.4200000000001
IN-2014-24384,FUR-BO-10002819,7,0.0,858.06,248.64
IN-2013-39231,FUR-CH-10000027,4,0.1,1652.3999999999996,55.08000000000004
ES-2013-2966180,TEC-CO-10003298,5,0.0,1899.1499999999999,227.85
ES-2014-3942625,FUR-CH-10003054,5,0.1,2049.8399999999997,68.19000000000003
IN-2014-27933,FUR-BO-10000668,5,0.07,2039.0714999999998,109.62149999999997
MX-2014-106320,TEC-PH-10001284,3,0.0,1272.6,496.25999999999993
IN-2011-12043,FUR-BO-10003029,5,0.0,1938.15,135.6
MX-2013-140186,TEC-CO-10003694,3,0.002,758.9789999999999,44.079
IN-2014-52482,TEC-CO-10000259,6,0.0,900.72,45.0
ES-2011-5276461,FUR-BO-10000279,3,0.1,1112.6970000000001,259.587
ES-2014-5275437,TEC-CO-10003800,6,0.5,1144.8899999999999,-686.9699999999998
IR-2014-6100,TEC-MOT-10000554,2,0.0,1287.96,386.34000000000003
MX-2011-147039,TEC-PH-10002815,5,0.0,2120.8,275.7
MX-2012-106047,TEC-AC-10000203,7,0.0,1196.2999999999997,574.1400000000001
MX-2012-165330,FUR-BO-10000567,9,0.2,2092.752,52.271999999999935
IN-2013-67098,TEC-CO-10003448,9,0.0,1324.35,609.1199999999999
IN-2014-24384,OFF-AP-10001567,5,0.0,454.95000000000005,190.95
IN-2012-57823,FUR-CH-10002250,4,0.0,1869.7199999999998,878.76
ES-2014-3898009,OFF-AR-10001720,7,0.0,346.28999999999996,55.23
AG-2012-2220,TEC-HEW-10002304,6,0.0,1908.72,190.79999999999998
IN-2013-63542,OFF-ST-10004947,5,0.0,688.95,55.05
MX-2011-109169,FUR-TA-10003929,5,0.2,1312.64,377.34
IT-2013-3779238,OFF-AP-10003259,4,0.5,993.6599999999999,-655.8599999999999
IN-2014-15263,TEC-CO-10003917,14,0.0,2415.42,1134.8400000000001
MX-2013-169096,TEC-CO-10002617,8,0.002,1685.90144,706.06144
CA-2013-130946,OFF-BI-10004995,4,0.8,1088.7919999999997,-1850.9464000000007
MX-2013-132395,OFF-AP-10002252,7,0.0,2509.3600000000006,426.58000000000004
MX-2013-140319,OFF-AP-10002998,7,0.0,1448.1600000000003,318.5
ES-2014-1325616,TEC-CO-10002284,4,0.0,1060.4399999999998,360.48
ES-2013-3425110,TEC-CO-10001192,9,0.0,1115.3700000000001,178.2
IN-2014-67343,TEC-MA-10004502,2,0.0,616.44,265.02
CA-2013-132479,OFF-BI-10004584,7,0.8,442.37199999999996,-729.9138
ES-2014-1656071,TEC-MA-10002316,4,0.0,1071.8400000000001,310.79999999999995
US-2012-120355,FUR-CH-10000891,6,0.4,1136.6639999999998,-284.256
ES-2012-1404439,TEC-PH-10004823,2,0.15,1081.3020000000001,356.14200000000005
IN-2014-81287,TEC-PH-10004626,2,0.0,1308.48,536.46
MX-2011-123883,FUR-BO-10002766,5,0.0,1375.6,55.0
ES-2014-3241942,TEC-PH-10001117,3,0.15,1622.3355000000001,248.03549999999996
ES-2014-5727003,FUR-CH-10003365,5,0.1,2092.4999999999995,720.7499999999999
IN-2011-44145,OFF-AP-10001931,3,0.17,1340.3420999999998,371.4021000000001
ES-2013-1337779,OFF-ST-10002506,9,0.1,1607.2020000000002,124.90199999999999
IN-2012-70829,FUR-BO-10000699,8,0.0,1333.44,146.64000000000001
ES-2014-2413465,OFF-ST-10003266,3,0.1,552.501,110.42099999999999
ID-2012-45930,OFF-AP-10003511,5,0.15000000000000002,1181.0324999999998,138.83249999999992
IN-2013-25532,TEC-MA-10002148,3,0.0,788.22,102.42
IT-2012-3620342,TEC-CO-10002796,10,0.5,1900.5,-1672.5
ES-2012-2960821,FUR-BO-10001553,7,0.0,2713.41,27.09
ES-2013-2048769,FUR-CH-10002610,5,0.0,810.1500000000001,24.3
IN-2013-65075,TEC-AC-10004108,9,0.0,2217.78,775.98
IN-2013-42360,TEC-CO-10002197,4,0.1,687.852,213.97199999999998
CA-2013-158099,OFF-BI-10000545,5,0.7,1141.4700000000003,-760.9800000000002
IN-2014-35157,OFF-AP-10003497,4,0.0,1241.28,434.40000000000003
IR-2014-3680,TEC-SHA-10002034,8,0.0,960.0,57.599999999999994
ES-2014-4262012,TEC-PH-10003762,8,0.1,4627.3679999999995,1439.4480000000003
CA-2013-112669,FUR-CH-10004086,4,0.2,933.5360000000001,105.02279999999996
ID-2013-10006,FUR-TA-10002972,6,0.47000000000000003,1524.2058000000002,-575.3142
ES-2014-1178010,TEC-MA-10003607,9,0.15,918.4590000000001,21.518999999999977
ES-2013-4380115,TEC-MA-10000982,3,0.15,799.2719999999999,9.342000000000013
EG-2014-950,TEC-APP-10002966,4,0.0,2550.0,714.0
IT-2014-5190106,TEC-CO-10002601,8,0.15,1299.684,-15.515999999999991
CA-2012-162047,FUR-CH-10004983,10,0.1,1448.8200000000002,209.27399999999992
MX-2013-117471,OFF-AP-10000329,3,0.0,1052.1599999999999,0.0
IN-2014-23894,FUR-BO-10000035,2,0.07,766.5246,288.4446
IS-2013-390,TEC-STA-10003447,2,0.0,509.1600000000001,91.62
IN-2012-36396,TEC-CO-10004404,7,0.0,1836.0300000000002,752.6400000000001
MX-2012-148614,FUR-BO-10004142,5,0.0,1460.5,598.8
IN-2013-81021,TEC-PH-10000036,4,0.0,2544.2400000000002,305.28000000000003
IN-2013-34583,FUR-CH-10002247,5,0.1,2068.335,206.6850000000001
IN-2011-54169,FUR-BO-10002000,6,0.1,2220.534,123.35399999999993
IN-2013-83688,FUR-TA-10003583,6,0.0,2583.18,568.26
ES-2011-5898391,FUR-CH-10002477,1,0.1,428.27399999999994,137.994
MX-2012-169040,TEC-CO-10001264,4,0.002,395.44752,177.44752000000003
IN-2013-82127,TEC-PH-10004211,8,0.0,730.3199999999999,175.2
IN-2014-19561,OFF-ST-10004060,6,0.0,1243.98,534.78
SF-2014-4410,TEC-OKI-10003124,6,0.0,1884.6000000000001,791.46
CA-2012-148635,FUR-CH-10001854,2,0.2,561.5680000000001,28.078400000000016
MO-2014-4970,FUR-LES-10002616,2,0.0,1715.1599999999999,377.28000000000003
ES-2012-4727188,TEC-AC-10001258,7,0.0,1795.9200000000005,843.99
IT-2014-2122369,TEC-CO-10004078,4,0.0,1182.6,106.32
IT-2014-3150765,FUR-BO-10002003,13,0.5,2830.425,-1981.3950000000002
CA-2014-144498,TEC-PH-10004977,4,0.2,627.1680000000001,70.55639999999994
IN-2011-13030,FUR-CH-10003950,7,0.1,2885.085,-224.59499999999994
ES-2014-3691479,TEC-PH-10001066,5,0.1,2863.35,381.75
US-2012-116981,OFF-ST-10002615,7,0.0,1085.42,282.2092
CA-2012-166219,TEC-PH-10004165,5,0.2,1099.96,82.49699999999996
NI-2011-8710,OFF-HAM-10004674,4,0.7,651.7080000000001,-695.172
IN-2011-40323,FUR-BO-10002990,2,0.0,724.8,333.36
ID-2013-15032,FUR-BO-10000243,7,0.07,1289.5658999999998,263.2959
ES-2014-2591069,TEC-CO-10004005,5,0.15,1015.9199999999998,-24.029999999999973
ES-2014-4879051,FUR-BO-10003779,2,0.0,726.78,319.74
ES-2011-3749098,FUR-BO-10000170,9,0.1,3177.7109999999993,-176.76899999999995
ID-2012-54743,OFF-ST-10003931,7,0.0,1388.94,208.32
MX-2013-164021,FUR-BO-10004113,3,0.0,874.68,411.06000000000006
MX-2013-135916,OFF-AP-10000667,3,0.0,1119.36,22.38
MX-2014-105907,FUR-CH-10000953,7,0.0,829.2199999999999,49.7
CA-2011-1800,OFF-FEL-10001405,4,0.0,551.1600000000001,71.64
IN-2011-69429,FUR-BO-10000208,14,0.0,1729.1399999999999,483.84000000000003
ES-2014-4971381,OFF-AP-10000423,4,0.0,2077.3199999999997,394.68
IN-2013-12183,FUR-CH-10002573,3,0.0,1394.9999999999995,237.15000000000003
IT-2014-5886628,OFF-ST-10003455,5,0.1,932.9849999999999,165.735
CA-2011-127558,TEC-AC-10003832,3,0.0,772.47,146.76929999999993
ID-2012-48100,TEC-PH-10003794,3,0.17,1587.0014999999999,-76.55849999999998
ES-2012-4844965,OFF-AP-10000005,5,0.0,1551.6,108.6
CA-2014-115602,OFF-AP-10000891,13,0.0,1704.56,511.368
CA-2011-144666,TEC-PH-10002680,4,0.2,703.9680000000001,87.99599999999992
ES-2013-3570218,TEC-CO-10000620,3,0.15,965.0475,-68.15250000000002
MX-2011-106775,TEC-PH-10000018,3,0.0,1274.7000000000003,293.16
MX-2014-104829,OFF-AP-10000800,3,0.0,1123.0800000000002,224.58
US-2012-163279,TEC-PH-10001795,3,0.2,1487.976,185.99699999999984
EG-2014-4750,TEC-NOK-10001283,2,0.0,1274.7,140.16
MX-2013-144855,OFF-AP-10000179,7,0.0,2423.5399999999995,24.220000000000002
ES-2011-2835499,OFF-ST-10003785,4,0.4,474.984,-237.57600000000002
IN-2013-35087,FUR-BO-10003549,7,0.0,1358.2800000000002,203.7
US-2014-142188,OFF-BI-10004600,5,0.2,1471.96,459.98749999999995
IN-2014-66027,FUR-BO-10002387,7,0.07,2534.0175,136.2375
MX-2012-109134,OFF-ST-10004381,8,0.0,1060.8,254.56
MX-2013-132206,FUR-CH-10003941,2,0.2,485.8879999999998,12.128000000000043
ES-2011-2592061,FUR-TA-10000052,5,0.0,1674.4499999999998,686.4
ES-2014-2332714,OFF-AP-10000195,2,0.1,967.8960000000001,247.29600000000002
SF-2011-2790,FUR-SAF-10004252,4,0.0,1855.6799999999998,129.84
ES-2014-3995946,TEC-AC-10004556,7,0.0,811.2299999999999,153.93
ID-2011-59293,FUR-TA-10003003,5,0.55,1046.2499999999998,-976.5000000000002
CA-2014-121741,OFF-ST-10004459,2,0.0,750.68,37.53399999999999
MX-2012-159646,OFF-AP-10001406,3,0.0,1121.94,516.0600000000001
IN-2012-35990,FUR-BO-10002308,10,0.0,1962.0000000000002,392.40000000000003
US-2014-120089,OFF-AP-10003779,4,0.2,663.936,82.99199999999988
ES-2014-5554891,FUR-BO-10003881,4,0.1,709.5600000000001,212.76
AG-2011-4560,OFF-CUI-10000105,4,0.0,1111.56,55.56
MX-2014-131765,TEC-AC-10002015,7,0.0,1161.16,452.75999999999993
IN-2012-24146,TEC-AC-10001995,3,0.47000000000000003,393.57270000000005,-81.71730000000008
MX-2013-138093,FUR-CH-10001492,3,0.0,920.8799999999999,395.93999999999994
SA-2011-1830,TEC-MOT-10000939,8,0.0,1061.04,53.04
US-2012-161991,TEC-PH-10001760,7,0.2,1114.4,376.11
ID-2011-69142,FUR-TA-10003747,6,0.3,1888.236,-161.96399999999994
ES-2013-3787277,TEC-MA-10000875,4,0.5,628.44,-615.96
IN-2013-34198,FUR-TA-10001786,10,0.2,3547.4400000000005,88.43999999999983
IR-2014-6760,FUR-SAF-10000213,4,0.0,1762.6799999999998,669.72
MX-2014-151218,FUR-CH-10004669,2,0.0,610.5999999999999,238.11999999999998
IN-2011-44803,OFF-AP-10002306,2,0.0,1057.3799999999999,454.62
IN-2011-31769,FUR-TA-10000649,9,0.3,3024.1889999999994,86.31900000000019
IN-2013-78935,TEC-PH-10001457,3,0.0,1912.5,210.32999999999998
IN-2014-70871,FUR-BO-10004648,5,0.07,1808.757,155.457
IN-2014-67553,TEC-PH-10002683,5,0.25,2386.125,381.67499999999995
MX-2012-130708,FUR-BO-10003320,5,0.0,1367.4000000000003,396.5
ES-2011-3249098,TEC-MA-10000161,5,0.1,1413.4500000000003,502.49999999999994
CA-2013-152156,FUR-CH-10000454,3,0.0,731.9399999999999,219.58199999999997
CA-2012-135622,TEC-PH-10001817,6,0.2,1718.4,150.36000000000013
IN-2011-17111,TEC-PH-10002042,5,0.1,825.12,54.86999999999999
CA-2014-156776,OFF-AP-10002534,5,0.0,1473.1,412.4680000000001
MX-2014-145877,TEC-PH-10002332,5,0.0,578.2,0.0
ES-2012-1205030,FUR-BO-10000596,4,0.1,1578.636,613.836
IN-2014-60630,FUR-CH-10004609,5,0.0,501.9,215.7
IT-2013-4009690,OFF-AP-10004572,6,0.5,1614.87,-161.55000000000018
IN-2013-53280,TEC-PH-10001670,5,0.17,2672.517,676.1669999999999
IZ-2014-8540,OFF-ROG-10003993,12,0.0,1699.56,441.72
IN-2013-73293,OFF-ST-10003295,7,0.1,1286.145,228.58500000000006
IN-2013-69128,FUR-TA-10004342,6,0.3,1961.8199999999997,420.29999999999995
IT-2011-5063480,TEC-MA-10003515,9,0.15,2016.8460000000002,-0.05400000000003047
MX-2013-102813,TEC-AC-10002664,9,0.0,497.88,169.2
IN-2013-34968,FUR-BO-10004679,4,0.0,1564.56,172.07999999999998
UP-2011-680,OFF-ROG-10002818,14,0.0,870.24,347.75999999999993
CA-2014-113481,TEC-MA-10002178,2,0.5,695.7,-27.827999999999975
CA-2012-102281,FUR-BO-10002545,3,0.2,626.3520000000001,46.97640000000001
ES-2014-5437739,TEC-PH-10000493,2,0.0,1275.0,357.0
CA-2013-127649,TEC-MA-10001972,3,0.2,837.5999999999999,62.82000000000005
TZ-2014-750,OFF-KIT-10001213,2,0.0,1054.74,379.68
MX-2013-108553,OFF-AP-10004245,2,0.0,757.2,249.84
MX-2011-145765,TEC-CO-10003142,11,0.002,1411.5512400000002,251.71124
IN-2013-75001,TEC-CO-10000663,5,0.0,1490.6999999999998,104.25
SA-2014-1250,TEC-CAN-10004291,2,0.0,756.6,332.88
ID-2014-31545,TEC-CO-10002587,5,0.07,783.9899999999999,337.14000000000004
ES-2011-2075610,FUR-CH-10003746,6,0.1,2472.93,604.3500000000001
US-2014-169936,FUR-BO-10001476,4,0.2,321.72800000000007,-8.112000000000013
ZA-2012-3540,TEC-SHA-10001309,4,0.0,1181.1599999999999,0.0
IN-2011-47701,TEC-AC-10002914,3,0.0,743.1299999999999,230.31
IN-2013-19582,TEC-PH-10004680,7,0.1,776.412,301.812
CA-2014-117702,FUR-FU-10000576,5,0.0,1049.2,272.79200000000003
IN-2013-28304,TEC-CO-10003951,6,0.0,1462.1399999999999,321.65999999999997
ES-2013-4116050,TEC-PH-10000493,2,0.15,1083.75,165.75
IN-2014-63010,TEC-MA-10003801,6,0.0,963.9000000000001,269.82
ES-2012-5053352,TEC-PH-10001708,3,0.15,464.2785,38.21849999999999
MX-2012-153325,FUR-CH-10003354,7,0.2,672.448,75.62800000000001
CA-2014-112900,OFF-BI-10002867,8,0.0,478.24,219.99039999999997
US-2013-158967,FUR-BO-10004771,7,0.4,1091.4119999999998,-527.548
ES-2011-4942506,FUR-CH-10001237,9,0.1,1305.8820000000003,260.98199999999997
ES-2013-5960221,FUR-CH-10002991,8,0.0,677.76,94.80000000000001
RO-2013-4270,FUR-IKE-10001539,4,0.0,1652.3999999999999,33.0
IZ-2014-7980,OFF-ROG-10000191,4,0.0,842.76,210.60000000000002
IN-2014-77941,TEC-CO-10003570,5,0.0,1770.6,495.74999999999994
CA-2013-163167,OFF-ST-10003805,6,0.0,1263.3000000000002,315.82499999999993
IN-2012-43074,FUR-CH-10000974,5,0.1,2131.2449999999994,473.5949999999999
IN-2012-79264,TEC-PH-10001457,3,0.1,1721.25,19.079999999999984
ES-2013-4246777,FUR-CH-10002782,3,0.1,1268.784,14.093999999999994
ES-2014-3307571,TEC-PH-10000800,3,0.0,1958.0400000000002,509.04
ES-2012-2694947,TEC-AC-10003415,7,0.0,1779.12,711.4800000000001
IN-2014-62366,FUR-CH-10003009,7,0.0,1168.65,292.11
CA-2014-148411,FUR-CH-10003973,2,0.3,520.4639999999999,-14.870399999999961
ES-2013-5114494,FUR-BO-10001324,8,0.0,1567.44,360.48
KE-2014-4180,TEC-CIS-10000758,1,0.0,652.6800000000001,169.68
MX-2014-158386,TEC-CO-10004831,4,0.002,698.04112,131.48111999999998
IT-2011-1298611,FUR-BO-10000279,8,0.5,1648.44,-626.5200000000001
MX-2012-130652,FUR-CH-10000885,5,0.0,1532.0999999999997,444.3
RS-2014-7690,OFF-ELD-10000819,12,0.0,581.4,273.24
ES-2014-4710352,TEC-CO-10002174,7,0.15,1447.8134999999997,596.0535
US-2014-161935,TEC-PH-10000560,9,0.4,1889.946,-377.9892
IN-2014-38412,TEC-PH-10001457,2,0.0,1275.0,140.22
IN-2011-42619,FUR-BO-10001196,7,0.4,1535.814,-409.626
ES-2013-2048769,TEC-AC-10002122,7,0.0,571.8299999999999,34.23
MX-2013-140186,FUR-BO-10000728,8,0.2,1767.5519999999992,44.03200000000015
CA-2013-133935,FUR-CH-10002880,9,0.2,885.528,-99.62190000000007
ES-2011-4240072,OFF-AP-10001776,2,0.0,561.3,33.660000000000004
ES-2013-4180822,TEC-CO-10000405,3,0.0,954.0900000000001,219.42000000000002
IN-2012-81784,TEC-CO-10001864,6,0.4,523.8,34.91999999999996
IN-2013-36697,OFF-AP-10001670,14,0.1,843.3180000000001,-56.32200000000003
CA-2014-111332,OFF-ST-10003816,4,0.0,704.76,162.09479999999996
CA-2014-100097,TEC-PH-10002310,5,0.0,979.95,264.58650000000006
IN-2014-20233,TEC-MA-10001627,3,0.0,798.7500000000002,311.49
MX-2013-119214,OFF-ST-10000439,6,0.0,846.6,50.76
US-2013-100839,FUR-TA-10004575,5,0.5,727.45,-465.5680000000001
CA-2014-163979,OFF-ST-10003208,4,0.0,725.84,210.4935999999999
ES-2012-4698340,TEC-CO-10002269,5,0.15,632.145,252.79500000000002
ID-2014-28122,FUR-CH-10003950,3,0.27,1002.9104999999997,-329.80949999999996
IN-2012-15137,FUR-CH-10000351,9,0.0,527.3100000000001,194.94
ES-2012-4079399,FUR-CH-10002090,5,0.0,830.7000000000003,107.85
MX-2014-167682,FUR-BO-10003873,7,0.0,1830.7799999999995,768.8800000000001
IN-2013-61288,OFF-AP-10003917,4,0.17,1895.3880000000001,570.8279999999999
CA-2014-162789,TEC-AC-10002842,9,0.0,1071.0,171.36000000000007
ID-2012-35276,FUR-BO-10004911,4,0.1,452.0880000000001,-25.152000000000008
ES-2014-4578544,FUR-BO-10002529,7,0.1,2452.275,190.57500000000005
CA-2014-144491,FUR-BO-10001811,5,0.32,1023.3319999999999,-30.098000000000127
ES-2014-4722906,FUR-BO-10004560,7,0.0,1216.53,304.08
ID-2011-20604,FUR-BO-10001216,8,0.0,1353.6000000000001,541.4399999999999
CA-2014-122196,TEC-PH-10004977,2,0.0,391.98,113.67419999999998
GH-2014-8580,TEC-ENE-10004627,6,0.0,1536.8400000000001,614.6999999999999
CA-2012-131338,TEC-PH-10000984,5,0.0,979.95,274.3860000000001
CG-2013-4760,TEC-BRO-10004802,4,0.0,1266.96,278.64
CA-2011-132612,FUR-TA-10004534,7,0.0,1441.3,245.0209999999999
CA-2011-125556,TEC-PH-10001079,7,0.0,832.93,233.22039999999998
IN-2013-47960,FUR-BO-10003549,7,0.0,1358.2800000000002,203.7
ID-2014-47022,TEC-PH-10000780,4,0.17,2172.0768,628.0368000000001
ES-2011-3186072,TEC-CO-10000620,5,0.0,1892.2500000000002,170.25
CA-2012-145758,TEC-MA-10004552,4,0.0,1035.8,269.308
ES-2011-5125239,TEC-AC-10001258,7,0.0,1795.9200000000005,843.99
IN-2014-68043,TEC-CO-10004997,6,0.07,2129.4954,938.7954
IN-2011-56990,FUR-BO-10003913,7,0.0,1052.31,105.21
MX-2011-167066,FUR-CH-10002132,6,0.0,512.76,246.12000000000003
ID-2013-78144,TEC-MA-10000606,5,0.1,1201.095,226.845
IN-2011-45993,TEC-MA-10002468,7,0.0,2173.5000000000005,260.82
IN-2012-46448,TEC-PH-10000358,13,0.0,951.5999999999999,66.3
IN-2011-70570,FUR-TA-10000665,3,0.3,1038.492,-311.59799999999996
MX-2014-109057,TEC-CO-10003212,6,0.002,972.8104799999999,36.930479999999996
ID-2011-58250,FUR-CH-10002250,4,0.25,1402.29,411.33000000000004
IN-2013-65068,FUR-CH-10004331,3,0.0,404.73,117.35999999999999
IN-2012-51495,TEC-PH-10001585,5,0.0,696.7500000000001,132.3
UP-2013-1070,FUR-HAR-10002873,4,0.0,1904.3999999999999,761.76
IN-2014-51719,OFF-ST-10003837,7,0.0,1429.2599999999998,199.92
SA-2014-6550,TEC-MOT-10003050,4,0.0,2571.12,179.88
CA-2014-102750,FUR-TA-10000198,3,0.2,1322.352,-99.1764
IN-2014-71886,TEC-MA-10002680,3,0.0,931.7700000000001,214.28999999999996
CA-2013-157336,FUR-CH-10004997,4,0.0,751.92,150.38400000000001
ES-2014-5558619,FUR-BO-10004560,5,0.0,868.9499999999999,217.2
ES-2013-2147462,OFF-AP-10000864,2,0.1,899.208,79.908
IT-2011-2992208,TEC-AC-10000089,7,0.5,897.2249999999999,-197.50499999999988
IN-2011-27534,OFF-ST-10003295,4,0.17,677.7779999999999,73.45800000000003
IN-2014-72838,FUR-CH-10004196,8,0.0,1315.68,328.79999999999995
ES-2014-2105640,TEC-PH-10002296,7,0.0,520.8,10.29
US-2012-165547,FUR-BO-10001318,4,0.6,418.46399999999994,-188.33599999999987
MX-2011-168893,FUR-BO-10004340,4,0.0,1175.1200000000001,58.720000000000006
CA-2011-101602,FUR-CH-10004675,5,0.3,763.28,-21.807999999999993
IT-2014-2147306,OFF-ST-10002555,7,0.0,1388.73,680.3999999999999
IN-2013-67966,TEC-CO-10002674,9,0.0,1501.1999999999998,89.91
IN-2014-58551,TEC-CO-10003777,3,0.0,785.61,157.04999999999998
IT-2013-1488039,OFF-ST-10000085,6,0.0,852.48,136.26
IN-2013-14346,TEC-PH-10002320,7,0.0,871.71,43.46999999999999
MX-2012-133032,TEC-CO-10003135,7,0.002,882.75096,387.2909599999999
CA-2014-158561,OFF-AP-10002651,5,0.2,1158.12,130.28849999999983
CA-2014-131828,FUR-CH-10004495,4,0.2,963.1360000000001,108.35279999999986
CG-2012-4900,TEC-CAN-10001853,6,0.0,1899.5400000000002,227.88000000000002
CA-2013-109869,FUR-TA-10001889,6,0.5,1272.6299999999999,-814.4831999999999
ES-2011-1708709,OFF-AP-10001593,5,0.1,1253.07,236.67
CA-2012-103933,TEC-AC-10004171,9,0.0,899.91,395.96040000000005
