product_id,product_name,price,sub_category_id
FUR-TA-10001768,Hon Racetrack Conference Tables,630.024,5
FUR-CH-10002940,"Harbour Creations Chairmat, Black",406.28880000000004,2
FUR-CH-10001752,"Harbour Creations Steel Folding Chair, Black",190.92000000000002,2
FUR-TA-10001237,"Barricks Coffee Table, Fully Assembled",424.15799999999996,5
TEC-EPS-10001129,"Epson Inkjet, White",1221.48,9
OFF-PA-10002196,"Green Bar Message Books, Recycled",189.6,14
FUR-BO-10000883,"Dania Corner Shelving, Mobile",872.13,10
FUR-CH-10004082,"Office Star Chairmat, Black",887.46,2
TEC-CO-10002788,"Hewlett Personal Copier, Digital",575.64,4
TEC-SHA-10003039,"Sharp Fax and Copier, Digital",672.96,4
OFF-ST-10000007,"Fellowes File Cart, Single Width",341.97659999999996,11
OFF-CUI-10004536,"Cuisinart Blender, Black",531.36,8
TEC-MA-10004423,"StarTech Card Printer, White",728.5950000000001,9
TEC-MA-10001142,"Epson Card Printer, Wireless",917.7299999999999,9
FUR-BO-10000175,"Ikea Stackable Bookrack, Metal",488.15999999999997,10
FUR-TA-10001600,"Lesro Coffee Table, Fully Assembled",811.104,5
OFF-SU-10003505,Premier Electric Letter Opener,695.16,7
TEC-AC-10003063,"Belkin Router, Bluetooth",690.0,1
FUR-BO-10003878,"Safco Corner Shelving, Mobile",547.128,10
OFF-PA-10000373,"Xerox Cards & Envelopes, 8.5 x 11",294.65999999999997,14
OFF-AP-10001394,Harmony Air Purifier,850.5,8
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,452.55000000000007,11
OFF-ST-10002371,"Rogers File Cart, Industrial",755.2,11
TEC-PH-10001557,Pyle PMP37LED,1075.088,3
TEC-CO-10002768,"Sharp Fax Machine, High-Speed",782.0328,4
OFF-EN-10003431,"Cameo Interoffice Envelope, Security-Tint",348.81,15
FUR-TA-10004054,"Lesro Conference Table, with Bottom Storage",1715.1599999999999,5
OFF-SU-10003252,"Fiskars Trimmer, Steel",542.1,7
TEC-AC-10001660,"Enermax Flash Drive, USB",333.84,1
TEC-HP -10004012,"HP Personal Copier, Digital",743.58,4
TEC-MA-10002118,"Konica Printer, Red",476.98199999999997,9
FUR-BO-10001835,"Safco Library with Doors, Traditional",779.58,10
FUR-TA-10001228,"Bevis Training Table, Rectangular",914.5125,5
FUR-FU-10000668,"Tenex Frame, Durable",749.07,12
TEC-PH-10002715,"Cisco Audio Dock, VoIP",910.8,3
OFF-ST-10001010,"Fellowes Lockers, Industrial",554.1600000000001,11
FUR-BO-10001641,"Bush 3-Shelf Cabinet, Traditional",573.48,10
OFF-HOO-10000445,"Hoover Refrigerator, Black",525.6899999999999,8
TEC-CIS-10000791,"Cisco Audio Dock, Full Size",1466.8799999999999,3
OFF-ST-10004646,"Fellowes Lockers, Blue",248.796,11
FUR-SAU-10003933,"Sauder Classic Bookcase, Mobile",877.02,10
TEC-HEW-10000839,"Hewlett Wireless Fax, Color",381.63,4
OFF-TEN-10003148,"Tenex Lockers, Single Width",816.7199999999998,11
OFF-ST-10002175,"Fellowes Lockers, Single Width",1244.1599999999999,11
TEC-PH-10001963,"Nokia Speaker Phone, Full Size",622.2,3
TEC-PH-10004940,"Nokia Signal Booster, with Caller ID",546.0,3
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,517.4050000000001,5
TEC-AC-10004070,"Memorex Router, Programmable",495.41999999999996,1
OFF-AP-10001299,"Cuisinart Microwave, Silver",1256.445,8
TEC-CO-10003561,"Sharp Copy Machine, Color",950.3999999999999,4
FUR-SAF-10001793,"SAFCO Executive Leather Armchair, Black",275.4,2
TEC-CO-10004128,"Brother Fax and Copier, Color",1026.90208,4
OFF-SU-10000157,Compact Automatic Electric Letter Opener,477.24,7
FUR-BO-10002889,"Dania Stackable Bookrack, Pine",223.39799999999997,10
TEC-PH-10002428,"Apple Headset, VoIP",365.28299999999996,3
TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,911.424,3
FUR-TA-10001740,"Barricks Conference Table, Adjustable Height",1454.8319999999999,5
TEC-CO-10001301,"Sharp Copy Machine, Laser",286.84799999999996,4
TEC-CO-10000407,"HP Copy Machine, Color",1209.4499999999998,4
FUR-BO-10003543,"Safco Floating Shelf Set, Mobile",531.36,10
TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3
FUR-BO-10001147,"Bush Floating Shelf Set, Metal",853.65,10
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.6499999999999,11
FUR-FU-10000735,"Tenex Frame, Erganomic",434.4,12
TEC-MA-10002471,"Epson Phone, Durable",891.9899999999999,9
FUR-CH-10003419,"Hon Steel Folding Chair, Black",236.96999999999997,2
FUR-CH-10001114,"Hon Chairmat, Set of Two",269.64000000000004,2
FUR-SAU-10003928,"Sauder Classic Bookcase, Metal",435.45000000000005,10
OFF-ST-10004576,"Rogers File Cart, Single Width",283.26,11
FUR-CH-10003033,"Novimex Rocking Chair, Adjustable",468.72,2
OFF-BIN-10000308,"Binney & Smith Canvas, Water Color",327.24,13
OFF-ST-10004608,"Smead Shelving, Industrial",492.1235999999999,11
TEC-PH-10002217,"Cisco Audio Dock, Cordless",554.76,3
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,447.85999999999996,6
OFF-EN-10004206,Multimedia Mailers,325.86,15
OFF-AR-10004739,"BIC Canvas, Easy-Erase",323.82,13
TEC-SHA-10004874,"Sharp Fax Machine, High-Speed",1175.3999999999999,4
FUR-DAN-10000597,"Dania Floating Shelf Set, Traditional",338.7,10
FUR-CH-10004863,"SAFCO Swivel Stool, Black",496.5300000000001,2
TEC-PH-10003572,"Apple Office Telephone, VoIP",261.48,3
TEC-AC-10003367,"Enermax Memory Card, Programmable",494.46399999999994,1
FUR-CH-10000333,"SAFCO Swivel Stool, Black",496.5300000000001,2
TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,604.768,3
FUR-TA-10000147,"Lesro Coffee Table, Rectangular",1048.194,5
FUR-CH-10004455,"Harbour Creations Swivel Stool, Red",1440.96,2
TEC-LOG-10004405,"Logitech Router, Bluetooth",1978.56,1
OFF-PA-10004115,"Green Bar Computer Printout Paper, 8.5 x 11",305.1,14
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.56800000000004,2
OFF-AP-10002433,"Cuisinart Microwave, Silver",372.28000000000003,8
FUR-TA-10001595,"Chromcraft Coffee Table, Adjustable Height",430.84799999999996,5
FUR-NOV-10002333,"Novimex Steel Folding Chair, Black",319.2,2
OFF-SU-10000105,"Fiskars Shears, Easy Grip",246.3,7
TEC-PH-10004536,Avaya 5420 Digital phone,944.9300000000001,3
FUR-CH-10000966,"Harbour Creations Chairmat, Set of Two",534.6000000000001,2
TEC-PH-10001362,"Cisco Office Telephone, Cordless",449.874,3
OFF-ST-10002659,"Smead Shelving, Wire Frame",302.40000000000003,11
FUR-FU-10000921,"Advantus Door Stop, Erganomic",218.25000000000003,12
FUR-CH-10000608,"Office Star Chairmat, Set of Two",347.83770000000004,2
TEC-CO-10003474,"Brother Personal Copier, Digital",712.6500000000001,4
TEC-AC-10001830,"Enermax Router, Erganomic",204.91199999999998,1
OFF-AP-10003625,"Hoover Microwave, White",613.56,8
FUR-CH-10004795,"SAFCO Swivel Stool, Red",783.7199999999999,2
FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,10
FUR-DAN-10002167,"Dania Library with Doors, Mobile",583.8720000000001,10
OFF-ST-10004577,"Fellowes Lockers, Industrial",498.74399999999997,11
TEC-AC-10002629,"Belkin Memory Card, Programmable",465.23999999999995,1
FUR-CH-10002890,"Office Star Chairmat, Adjustable",341.55,2
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",328.59000000000003,5
TEC-HP -10002603,"HP Copy Machine, High-Speed",243.69,4
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,9
TEC-PH-10003487,"Motorola Office Telephone, with Caller ID",357.36479999999995,3
OFF-CUI-10001670,"Cuisinart Stove, White",536.4300000000001,8
OFF-HAM-10001621,"Hamilton Beach Refrigerator, Black",499.55999999999995,8
TEC-MA-10001726,"Epson Receipt Printer, White",287.4456,9
TEC-KON-10004774,"Konica Inkjet, Durable",1247.4,9
FUR-BO-10002289,"Ikea Corner Shelving, Pine",248.82000000000005,10
FUR-CH-10000857,"Harbour Creations Rocking Chair, Black",911.358,2
FUR-TA-10001664,"Chromcraft Conference Table, with Bottom Storage",1745.34,5
FUR-CH-10004491,"SAFCO Swivel Stool, Adjustable",497.6556000000001,2
FUR-BO-10002142,"Ikea Classic Bookcase, Traditional",439.2,10
FUR-NOV-10002791,"Novimex Swivel Stool, Set of Two",666.84,2
FUR-TA-10000750,"Hon Round Table, Fully Assembled",551.8720000000001,5
FUR-TEN-10000986,"Tenex Frame, Duo Pack",880.3199999999999,12
FUR-BO-10001295,"Safco Floating Shelf Set, Traditional",524.64,10
OFF-AP-10003717,"Breville Coffee Grinder, White",756.0,8
TEC-CO-10002998,"Sharp Ink, Laser",496.64471999999995,4
OFF-AP-10002822,"KitchenAid Toaster, Red",284.4,8
FUR-BO-10004585,"Ikea 3-Shelf Cabinet, Traditional",769.1759999999999,10
FUR-TA-10004957,"Bevis Wood Table, Fully Assembled",460.16879999999986,5
FUR-BO-10001287,"Dania Floating Shelf Set, Metal",506.43,10
TEC-CO-10003982,"HP Ink, High-Speed",247.45499999999998,4
TEC-CO-10003924,"Hewlett Fax Machine, Digital",958.6800000000001,4
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,691.96,6
FUR-FU-10003862,"Advantus Photo Frame, Black",688.74,12
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,833.94,3
FUR-FU-10002696,"Eldon Frame, Durable",377.6000000000001,12
FUR-TA-10002235,"Chromcraft Round Table, Adjustable Height",500.57600000000014,5
OFF-AP-10002568,"Hamilton Beach Toaster, Black",364.416,8
TEC-MA-10002043,"Epson Receipt Printer, White",1269.8400000000001,9
TEC-MA-10003170,"Konica Calculator, Wireless",514.2348,9
FUR-BO-10001679,"Ikea 3-Shelf Cabinet, Traditional",555.516,10
OFF-ST-10002822,"Tenex File Cart, Blue",799.2,11
OFF-ST-10002930,"Eldon Lockers, Industrial",634.848,11
TEC-BRO-10004184,"Brother Wireless Fax, Color",912.5999999999999,4
OFF-EN-10003675,"GlobeWeis Interoffice Envelope, Recycled",435.12,15
FUR-TA-10000637,"Bevis Conference Table, Rectangular",1474.1280000000002,5
TEC-MA-10003923,"Okidata Receipt Printer, Durable",369.09000000000003,9
FUR-CH-10003514,"Harbour Creations Rocking Chair, Set of Two",637.184,2
OFF-EN-10003550,"Ames Mailers, Set of 50",286.79999999999995,15
TEC-AC-10000317,"Logitech Memory Card, Programmable",471.96,1
TEC-EPS-10002523,"Epson Card Printer, White",336.72,9
FUR-FU-10004780,"Deflect-O Frame, Duo Pack",594.54,12
OFF-ST-10002706,"Fellowes File Cart, Wire Frame",272.76000000000005,11
OFF-AP-10001266,"Hoover Toaster, Black",523.341,8
FUR-CHR-10004803,"Chromcraft Wood Table, Fully Assembled",967.98,5
FUR-CH-10000836,"SAFCO Swivel Stool, Adjustable",340.86,2
TEC-AC-10000140,"Enermax Numeric Keypad, Bluetooth",805.56,1
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,302.94,10
OFF-ELI-10001351,"Elite Trimmer, Easy Grip",259.74,7
FUR-CH-10002589,"SAFCO Steel Folding Chair, Red",857.1000000000001,2
OFF-AP-10002425,"Hamilton Beach Refrigerator, Black",666.0799999999999,8
TEC-CO-10000011,"HP Personal Copier, High-Speed",612.4499999999999,4
TEC-PH-10001937,"Nokia Audio Dock, Full Size",428.4765,3
TEC-MA-10002340,"Konica Receipt Printer, White",1085.9400000000003,9
TEC-MA-10000555,"Panasonic Card Printer, Red",683.88,9
TEC-CO-10004981,"Canon Copy Machine, High-Speed",1171.5300000000002,4
TEC-AC-10002153,"Logitech Memory Card, Bluetooth",275.68,1
TEC-PH-10001051,HTC One,319.968,3
TEC-AC-10002017,"Belkin Memory Card, Erganomic",450.4799999999999,1
OFF-AP-10002134,"KitchenAid Coffee Grinder, White",308.74499999999995,8
TEC-CAN-10004556,"Canon Fax and Copier, Laser",765.3599999999999,4
OFF-SU-10003556,"Fiskars Trimmer, Easy Grip",263.52,7
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,12
FUR-ELD-10003131,"Eldon Frame, Durable",453.12000000000006,12
FUR-BO-10003793,"Bush 3-Shelf Cabinet, Metal",449.9144999999999,10
FUR-BO-10001874,"Sauder Corner Shelving, Pine",1105.956,10
OFF-HOO-10004243,"Hoover Microwave, Black",616.14,8
TEC-PH-10001360,"Apple Smart Phone, Full Size",1275.0,3
OFF-AR-10001192,"Binney & Smith Canvas, Fluorescent",210.47999999999996,13
OFF-BI-10003616,"Avery Binding Machine, Clear",676.2,6
TEC-AC-10000883,"Belkin Mouse, Bluetooth",189.97999999999996,1
OFF-EN-10003939,"Kraft Interoffice Envelope, Set of 50",187.68,15
TEC-AC-10003080,"Logitech Memory Card, USB",517.95,1
TEC-AC-10000957,"Logitech Memory Card, Bluetooth",551.36,1
TEC-PH-10002103,Jabra SPEAK 410,601.536,3
TEC-PH-10003361,"Samsung Signal Booster, with Caller ID",163.908,3
FUR-CH-10002749,"SAFCO Chairmat, Black",344.34000000000003,2
OFF-AP-10001815,"Hoover Refrigerator, Black",1419.3629999999998,8
FUR-CH-10003760,"Office Star Bag Chairs, Set of Two",403.83,2
FUR-CH-10004606,"Hon Rocking Chair, Red",822.9060000000001,2
FUR-BO-10002285,"Safco Corner Shelving, Pine",754.05,10
TEC-PH-10001732,"Samsung Audio Dock, Cordless",916.2720000000002,3
OFF-ST-10000710,"Smead Shelving, Blue",293.5799999999999,11
FUR-CH-10001313,"SAFCO Steel Folding Chair, Black",249.84,2
TEC-KON-10000562,"Konica Phone, Wireless",861.9,9
FUR-FU-10004516,"Deflect-O Frame, Black",990.3599999999999,12
TEC-PH-10004404,"Samsung Headset, VoIP",439.74000000000007,3
TEC-AC-10004144,"SanDisk Numeric Keypad, Bluetooth",388.9200000000001,1
FUR-CH-10003107,"Office Star Swivel Stool, Red",463.84,2
TEC-MA-10003084,"Okidata Receipt Printer, Red",600.3,9
OFF-ST-10003459,"Eldon File Cart, Single Width",1023.3599999999999,11
TEC-CO-10004570,"Sharp Personal Copier, Digital",716.40432,4
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.9199999999999,5
TEC-PH-10004235,"Nokia Signal Booster, VoIP",910.6,3
TEC-CO-10003574,"Brother Personal Copier, High-Speed",564.36,4
TEC-AC-10004848,"SanDisk Memory Card, Erganomic",793.584,1
TEC-PH-10000347,"Cisco Speaker Phone, VoIP",461.8999999999999,3
TEC-CO-10001795,"Sharp Personal Copier, High-Speed",301.40999999999997,4
OFF-PA-10004641,"SanDisk Cards & Envelopes, Multicolor",249.14999999999998,14
OFF-ST-10002642,"Eldon Lockers, Single Width",395.87999999999994,11
FUR-BO-10003968,"Sauder Library with Doors, Mobile",1053.405,10
TEC-PH-10004271,"Cisco Speaker Phone, VoIP",692.8499999999999,3
FUR-CH-10001397,"SAFCO Chairmat, Set of Two",248.28000000000003,2
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,3
TEC-CO-10000082,"Canon Fax and Copier, Digital",1336.86,4
FUR-BO-10003333,"Sauder Stackable Bookrack, Traditional",585.12,10
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,17
FUR-BO-10001668,"Ikea Floating Shelf Set, Pine",1373.52,10
FUR-TA-10004832,"Hon Conference Table, with Bottom Storage",982.912,5
FUR-BO-10002324,"Sauder Stackable Bookrack, Pine",796.48,10
TEC-SHA-10002696,"Sharp Ink, Color",503.40000000000003,4
TEC-PH-10000258,"Motorola Audio Dock, Cordless",528.66,3
FUR-FU-10002837,"Advantus Frame, Duo Pack",311.30400000000003,12
OFF-AR-10000475,"Sanford Canvas, Blue",227.33999999999997,13
OFF-BI-10000341,"Ibico Binding Machine, Recycled",258.9,6
TEC-MA-10003631,"Okidata Card Printer, Wireless",659.3625,9
FUR-BO-10004914,"Bush 3-Shelf Cabinet, Traditional",516.1320000000001,10
OFF-AP-10001233,"Hamilton Beach Toaster, Red",287.55,8
FUR-BO-10001831,"Sauder Floating Shelf Set, Metal",388.08000000000004,10
TEC-PH-10001730,"Motorola Signal Booster, Full Size",577.6800000000001,3
FUR-CH-10003706,"Harbour Creations Chairmat, Black",185.52,2
TEC-MA-10003366,"Epson Card Printer, White",1010.1600000000001,9
TEC-AC-10001564,"Logitech Numeric Keypad, Erganomic",485.43,1
FUR-TA-10001602,"Barricks Round Table, Adjustable Height",537.28,5
OFF-AP-10004869,"KitchenAid Toaster, White",667.6800000000001,8
FUR-BO-10004407,"Ikea Floating Shelf Set, Metal",633.92,10
OFF-ST-10004532,"Tenex File Cart, Single Width",447.2,11
TEC-MA-10002874,"Epson Receipt Printer, Wireless",789.9525000000001,9
TEC-CO-10000786,"Canon Fax Machine, Color",639.66,4
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.92999999999998,1
FUR-CH-10004792,"SAFCO Swivel Stool, Set of Two",459.513,2
FUR-BO-10004699,"Dania 3-Shelf Cabinet, Mobile",863.8199999999999,10
TEC-SHA-10000244,"Sharp Fax Machine, Laser",591.3,4
FUR-BO-10002926,"Bush Stackable Bookrack, Mobile",370.53,10
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,582.336,2
OFF-PA-10001735,"Xerox Cards & Envelopes, 8.5 x 11",245.55,14
TEC-MA-10002712,"Okidata Printer, Wireless",671.2500000000001,9
FUR-BO-10000670,"Dania Corner Shelving, Metal",972.24,10
FUR-BO-10001798,Bush Somerset Collection Bookcase,314.352,10
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.58400000000003,3
FUR-CH-10003499,"SAFCO Swivel Stool, Red",755.73,2
TEC-PH-10003348,"Cisco Speaker Phone, with Caller ID",415.43999999999994,3
FUR-BO-10004230,"Bush Corner Shelving, Metal",370.34999999999997,10
OFF-AR-10003629,"Boston Canvas, Water Color",227.28000000000003,13
FUR-CH-10001455,"Office Star Swivel Stool, Adjustable",470.48,2
FUR-TA-10004086,KI Adjustable-Height Table,515.88,5
TEC-EPS-10001644,"Epson Phone, Durable",324.35999999999996,9
TEC-ENE-10003801,"Enermax Flash Drive, USB",333.84,1
OFF-AP-10003758,"KitchenAid Blender, Silver",533.79,8
OFF-AP-10003221,"Cuisinart Refrigerator, Red",1785.8879999999997,8
OFF-HAM-10003663,"Hamilton Beach Stove, Black",1083.54,8
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",998.82,11
FUR-BUS-10002639,"Bush Corner Shelving, Mobile",253.02,10
OFF-BI-10000328,"Acco Binding Machine, Clear",353.85,6
TEC-CIS-10003676,"Cisco Headset, with Caller ID",353.76,3
OFF-AP-10000751,"Breville Refrigerator, Black",1383.36,8
OFF-AR-10000804,"Binney & Smith Markers, Water Color",254.52000000000004,13
TEC-MA-10002998,"Okidata Receipt Printer, Durable",861.2100000000002,9
TEC-AC-10002340,"Logitech Router, Bluetooth",593.568,1
TEC-CO-10002434,"Canon Fax and Copier, Laser",636.5243999999999,4
FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.80000000000007,12
OFF-ST-10002902,"Fellowes Shelving, Blue",156.16799999999998,11
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,1379.92,9
TEC-PH-10004732,"Cisco Office Telephone, Cordless",916.4100000000001,3
FUR-FU-10002525,"Deflect-O Door Stop, Erganomic",255.42000000000004,12
TEC-CIS-10000351,"Cisco Signal Booster, Cordless",309.36,3
FUR-CH-10002647,"Novimex Rocking Chair, Red",657.1499999999999,2
TEC-CO-10003541,"HP Copy Machine, Color",488.6257999999999,4
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,1
FUR-BEV-10000326,"Bevis Wood Table, Rectangular",531.18,5
TEC-AC-10003334,"SanDisk Keyboard, Bluetooth",217.28000000000003,1
FUR-TA-10004722,"Barricks Computer Table, Adjustable Height",1545.0825,5
OFF-EN-10003737,"Cameo Interoffice Envelope, Set of 50",332.01,15
TEC-CO-10003410,"Brother Ink, High-Speed",873.0,4
OFF-AP-10002794,"KitchenAid Microwave, Black",1032.5,8
FUR-CH-10003423,"Novimex Rocking Chair, Set of Two",267.36,2
OFF-ST-10000752,"Fellowes File Cart, Wire Frame",327.31200000000007,11
TEC-PH-10001014,"Cisco Speaker Phone, with Caller ID",969.3599999999999,3
TEC-CO-10003608,"Canon Fax Machine, Color",1279.32,4
TEC-OKI-10004735,"Okidata Receipt Printer, Wireless",1106.19,9
TEC-MA-10000345,"Konica Phone, Red",525.042,9
OFF-ST-10004368,"Tenex Trays, Industrial",255.21999999999989,11
TEC-MA-10000124,"Konica Card Printer, White",1272.92,9
TEC-PH-10004328,"Motorola Audio Dock, Cordless",352.43999999999994,3
OFF-AP-10003354,"KitchenAid Microwave, White",370.152,8
TEC-PH-10004223,"Cisco Speaker Phone, Full Size",754.7579999999999,3
OFF-AR-10000785,"BIC Sketch Pad, Water Color",259.20000000000005,13
TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,323.97600000000006,3
FUR-TA-10003597,"Bevis Wood Table, with Bottom Storage",569.184,5
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,8
OFF-PA-10001497,Xerox 1914,219.84,14
TEC-BEL-10002476,"Belkin Router, Bluetooth",1035.0,1
FUR-FU-10001351,"Rubbermaid Photo Frame, Black",621.0,12
FUR-BAR-10000560,"Barricks Round Table, with Bottom Storage",1003.0200000000001,5
TEC-AC-10002322,"Memorex Memory Card, Bluetooth",306.80999999999995,1
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,354.90000000000003,11
OFF-SU-10004497,"Elite Scissors, Serrated",249.98999999999995,7
TEC-CO-10001275,"Brother Fax and Copier, Digital",890.15612,4
FUR-BO-10003185,"Ikea Floating Shelf Set, Metal",509.40000000000003,10
TEC-PH-10004675,"Nokia Audio Dock, VoIP",450.441,3
TEC-PH-10003062,"Apple Audio Dock, Full Size",756.8100000000002,3
FUR-OFF-10003104,"Office Star Bag Chairs, Red",332.64,2
TEC-PH-10001321,"Cisco Speaker Phone, Full Size",838.6199999999999,3
OFF-BI-10001058,"Ibico Binding Machine, Clear",356.16,6
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,373.08,12
TEC-AC-10000398,"SanDisk Memory Card, Programmable",569.55,1
FUR-CH-10000105,"Hon Steel Folding Chair, Set of Two",234.276,2
FUR-HAR-10002632,"Harbour Creations Chairmat, Adjustable",297.96000000000004,2
OFF-ST-10004226,"Fellowes File Cart, Blue",988.6320000000001,11
OFF-BI-10004227,"Avery Binding Machine, Economy",244.20000000000002,6
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944,1
OFF-ST-10002176,"Smead File Cart, Single Width",599.34,11
TEC-CO-10002381,"Brother Personal Copier, High-Speed",750.97504,4
OFF-PA-10002524,"Enermax Note Cards, 8.5 x 11",227.28000000000003,14
OFF-BI-10003068,"Ibico Binding Machine, Durable",264.6,6
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,235.95000000000002,8
OFF-EN-10000056,Cameo Buff Policy Envelopes,348.488,15
FUR-DAN-10002017,"Dania Classic Bookcase, Traditional",410.76000000000005,10
OFF-ST-10000306,"Rogers Trays, Single Width",370.26,11
FUR-CH-10002117,"Hon Steel Folding Chair, Red",293.11199999999997,2
TEC-BEL-10003177,"Belkin Keyboard, Erganomic",653.52,1
OFF-SME-10003752,"Smead File Cart, Single Width",513.7199999999999,11
FUR-TA-10000670,"Chromcraft Coffee Table, Adjustable Height",538.56,5
TEC-PH-10000292,"Samsung Office Telephone, Full Size",166.27499999999998,3
FUR-TA-10004892,"Chromcraft Wood Table, with Bottom Storage",1447.56,5
TEC-CO-10003250,"Brother Personal Copier, Digital",769.6620000000003,4
TEC-MA-10000374,"Konica Receipt Printer, Red",557.2,9
TEC-MA-10004993,"Konica Inkjet, Wireless",376.12800000000004,9
TEC-PH-10000026,"Nokia Office Telephone, Cordless",231.132,3
FUR-TA-10004730,"Barricks Training Table, Adjustable Height",897.3719999999998,5
OFF-BIC-10001823,"BIC Canvas, Fluorescent",659.52,13
TEC-AC-10004269,"Belkin Memory Card, USB",460.0799999999999,1
FUR-FU-10004339,"Deflect-O Frame, Black",484.17600000000004,12
TEC-PH-10000576,AT&T 1080 Corded phone,328.77600000000007,3
OFF-AP-10002238,"Hoover Coffee Grinder, Red",343.95000000000005,8
FUR-NOV-10004925,"Novimex Executive Leather Armchair, Black",457.94999999999993,2
TEC-PH-10002456,"Cisco Speaker Phone, Cordless",360.39149999999995,3
FUR-FU-10003804,"Rubbermaid Frame, Durable",427.68000000000006,12
OFF-PA-10003228,Xerox 1917,440.18999999999994,14
TEC-AC-10001835,"Belkin Mouse, Programmable",379.89,1
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.96800000000002,10
OFF-AR-10001291,"Sanford Canvas, Fluorescent",258.9,13
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,286.78999999999996,13
TEC-MA-10000772,"StarTech Printer, Red",303.9840000000001,9
TEC-MA-10002844,"Okidata Receipt Printer, White",327.5640000000001,9
FUR-HAR-10002178,"Harbour Creations Rocking Chair, Set of Two",627.228,2
FUR-FU-10004787,"Advantus Frame, Durable",288.40000000000003,12
FUR-SAU-10003694,"Sauder Library with Doors, Mobile",390.15,10
FUR-BO-10002250,"Dania Floating Shelf Set, Mobile",343.73999999999995,10
OFF-AP-10002963,"Hoover Toaster, Red",669.1200000000001,8
FUR-BO-10001369,"Sauder Stackable Bookrack, Mobile",195.75999999999996,10
OFF-AP-10000004,"Cuisinart Stove, Silver",1078.08,8
OFF-AP-10003945,"Breville Toaster, Silver",216.888,8
FUR-FU-10001557,"Advantus Clock, Duo Pack",205.8,12
OFF-AP-10004755,"KitchenAid Microwave, Black",1239.0,8
TEC-PH-10001535,"Nokia Speaker Phone, Cordless",907.2,3
TEC-CO-10000178,"Hewlett Ink, Laser",743.3999999999999,4
TEC-PH-10002517,"Cisco Speaker Phone, Cordless",339.19199999999995,3
OFF-PA-10003892,Xerox 1943,342.37,14
TEC-PH-10003312,"Cisco Office Telephone, VoIP",429.6,3
OFF-AP-10004785,"Cuisinart Microwave, Silver",1005.156,8
TEC-CO-10004325,"Canon Personal Copier, Laser",856.44,4
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",623.4648,10
FUR-BEV-10001048,"Bevis Conference Table, with Bottom Storage",923.7599999999999,5
OFF-ST-10003018,"Smead File Cart, Industrial",1155.6,11
TEC-BEL-10002106,"Belkin Memory Card, Bluetooth",459.23999999999995,1
TEC-MA-10004428,"Panasonic Card Printer, Durable",869.7,9
TEC-MA-10000765,"Okidata Phone, Wireless",369.11249999999995,9
OFF-BRE-10002738,"Breville Microwave, Silver",302.46,8
OFF-ST-10003414,"Tenex Shelving, Industrial",275.7,11
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,355.36,12
FUR-TA-10002088,"Barricks Coffee Table, Adjustable Height",485.9039999999999,5
TEC-MA-10003471,"StarTech Phone, Wireless",198.72,9
